"","trialnum","subject","numObjects","speed","direction","condition","leftOrRight","offsetXYring0","orderCorrect","trialDurTotal","numTargets","whichIsTarget0","ringToQuery","Direction0","respAdj0","rev0_0","rev0_1","rev0_2","rev0_3","rev0_4","rev0_5","rev0_6","rev0_7","rev0_8","timingBlips","exp","file","trial","outOfCentralArea","maxXdev","blinks","meanX","maxYdev","meanY","RECORDING_SESSION_LABEL","CURRENT_FIX_BLINK_AROUND","CURRENT_FIX_X","CURRENT_FIX_Y","TRIAL_INDEX","TRIAL_LABEL","basicShape","initialDirRing0","whichIsTarget1","Direction1","respAdj1","rev1_0","rev1_1","rev1_2","rev1_3","rev1_4","rev1_5","rev1_6","rev1_7","rev1_8","correct","chanceRate"
"2568",32,"JQ",2,1.1,NA,NA,NA,NA,3,4.86912108761,2,1,0,1,0,1.9168,3.3129,4.7546,5.835,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,-999,2.2672,2.9018,3.7825,4.3923,5.6129,-999,-999,-999,-999,1,0.5
"2569",33,"JQ",2,1.4,NA,NA,NA,NA,3,4.58883522708,2,1,0,-1,0,2.6428,3.4396,4.9104,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-999,2.6379,3.4205,4.3703,5.578,-999,-999,-999,-999,-999,1,0.5
"2570",34,"JQ",2,1.2,NA,NA,NA,NA,3,4.80323307254,2,1,1,1,-999,2.0615,2.8992,4.2212,5.3571,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,0,1.893,2.8179,3.7825,4.4236,5.09,-999,-999,-999,-999,1,0.5
"2571",35,"JQ",2,1.7,NA,NA,NA,NA,3,4.65172112899,2,1,1,-1,-999,1.7029,2.7202,3.6692,4.3937,5.3698,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,2.6333,3.9284,4.9688,-999,-999,-999,-999,-999,-999,1,0.5
"2572",36,"JQ",2,1.2,NA,NA,NA,NA,3,4.77276831918,2,1,1,-1,-999,2.2159,3.4143,4.0518,4.6916,5.9164,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,0,2.4439,3.0273,3.7443,4.3604,5.4216,-999,-999,-999,-999,1,0.5
"2573",37,"JQ",2,1.1,NA,NA,NA,NA,3,5.180474899,2,1,1,-1,-999,1.7019,2.7878,3.5893,4.9171,5.5598,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,0,2.0168,2.9058,4.398,5.584,-999,-999,-999,-999,-999,1,0.5
"2574",38,"JQ",2,1.4,NA,NA,NA,NA,3,4.61942143907,2,1,1,-1,-999,2.1066,3.0249,3.5641,4.727,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,0,1.8355,2.4783,3.3565,4.0364,5.1539,-999,-999,-999,-999,1,0.5
"2575",39,"JQ",2,1.7,NA,NA,NA,NA,3,4.62475962715,2,1,0,1,0,1.8434,3.2345,4.7203,5.5432,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,-999,1.9454,3.1701,4.6559,5.5852,-999,-999,-999,-999,-999,1,0.5
"2576",40,"JQ",2,1.7,NA,NA,NA,NA,0,4.53700331353,2,1,0,1,1,2.0205,2.7903,3.5682,4.7929,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,-999,2.5223,3.412,4.2122,5.52,-999,-999,-999,-999,-999,0,0.5
"2577",41,"JQ",2,1.4,NA,NA,NA,NA,3,4.59982350417,2,1,0,1,0,2.3528,3.6594,4.6197,5.4947,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,-999,2.3273,3.1554,4.0266,5.2918,-999,-999,-999,-999,-999,1,0.5
"2578",42,"JQ",2,1.1,NA,NA,NA,NA,3,5.08605459782,2,1,1,1,-999,1.9082,2.5711,3.1404,4.3746,5.2556,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,0,2.0649,3.0418,4.0932,5.1829,5.7378,-999,-999,-999,-999,1,0.5
"2579",43,"JQ",2,1.1,NA,NA,NA,NA,0,5.13873483439,2,1,0,-1,1,2.1049,2.749,3.4716,4.8309,6.1669,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,-999,2.3364,3.0337,4.4731,5.1311,5.7828,-999,-999,-999,-999,0,0.5
"2580",44,"JQ",2,1.2,NA,NA,NA,NA,3,5.12547269295,2,1,0,-1,0,2.5752,3.8124,4.9892,6.4099,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,-999,2.5133,3.936,5.0016,5.9319,-999,-999,-999,-999,-999,1,0.5
"2581",45,"JQ",2,1.2,NA,NA,NA,NA,3,4.82559234044,2,1,0,1,0,2.6214,3.141,4.3614,5.584,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,-999,2.6427,3.2548,4.5711,5.6965,-999,-999,-999,-999,-999,1,0.5
"2582",46,"JQ",2,1.7,NA,NA,NA,NA,3,4.98450960574,2,1,1,1,-999,1.7902,2.8992,4.1903,4.8847,5.6362,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,0,2.53,3.7693,5.216,-999,-999,-999,-999,-999,-999,1,0.5
"2583",47,"JQ",2,1.4,NA,NA,NA,NA,3,4.61937643716,2,1,1,1,-999,2.1069,2.9133,3.4871,4.3446,5.1188,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,0,2.47,3.7991,4.4456,5.8807,-999,-999,-999,-999,-999,1,0.5
"2584",48,"JQ",2,1.1,NA,NA,NA,NA,3,5.19900470746,2,1,0,-1,0,2.6658,3.6289,4.5669,5.6212,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,-999,2.4571,3.6913,4.78,6.0605,-999,-999,-999,-999,-999,1,0.5
"2585",49,"JQ",2,1.2,NA,NA,NA,NA,3,5.08150582785,2,1,0,-1,0,1.7284,3.061,3.9447,5.3998,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,2.279,3.5989,4.9335,5.5868,-999,-999,-999,-999,-999,1,0.5
"2586",50,"JQ",2,1.1,NA,NA,NA,NA,3,5.00135648539,2,1,1,1,-999,1.8719,2.9993,4.1894,5.6782,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,0,2.2845,3.0035,3.9672,5.2007,-999,-999,-999,-999,-999,1,0.5
"2587",51,"JQ",2,1.4,NA,NA,NA,NA,3,5.2263364902,2,1,0,1,0,1.9213,3.0657,3.6897,5.0697,6.1632,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,-999,2.3991,3.2729,3.907,4.7386,6.0117,-999,-999,-999,-999,1,0.5
"2588",52,"JQ",2,1.2,NA,NA,NA,NA,3,4.70195698782,2,1,0,1,0,2.5799,4.0544,5.1069,-999,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,-999,2.4256,3.6635,4.9109,-999,-999,-999,-999,-999,-999,1,0.5
"2589",53,"JQ",2,1.1,NA,NA,NA,NA,3,4.86157826482,2,1,1,-1,-999,1.7645,2.7384,4.1028,4.6437,5.4198,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,0,2.0016,3.1607,4.5576,5.082,-999,-999,-999,-999,-999,1,0.5
"2590",54,"JQ",2,1.4,NA,NA,NA,NA,3,4.86394053462,2,1,1,1,-999,1.8687,2.678,3.1998,4.388,5.2622,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,0,-1,0,2.1352,2.7414,3.4512,4.5546,5.747,-999,-999,-999,-999,1,0.5
"2591",55,"JQ",2,1.2,NA,NA,NA,NA,3,5.07191748414,2,1,1,1,-999,2.1148,2.8522,3.4402,4.7971,5.7383,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,1,-1,0,2.408,3.3198,4.2544,5.733,-999,-999,-999,-999,-999,1,0.5
"2592",56,"JQ",2,1.4,NA,NA,NA,NA,3,4.57156230922,2,1,0,-1,0,2.5668,3.8514,4.5185,5.2354,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,0,1,-999,2.6548,3.3213,4.5776,5.3484,-999,-999,-999,-999,-999,1,0.5
"2593",57,"JQ",2,1.7,NA,NA,NA,NA,3,5.22327783999,2,1,0,-1,0,2.0578,3.5161,4.0577,5.1765,6.0952,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,1,1,-999,2.3267,2.8854,3.4265,4.7996,5.3636,-999,-999,-999,-999,1,0.5
"2594",58,"JQ",2,1.7,NA,NA,NA,NA,3,5.17342810636,2,1,1,1,-999,1.8333,2.508,3.6658,4.7458,5.6138,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",1,1,-1,0,2.0536,2.5696,3.7719,4.8402,5.618,-999,-999,-999,-999,1,0.5
"2595",59,"JQ",2,1.7,NA,NA,NA,NA,3,4.80218073384,2,1,1,-1,-999,2.1487,3.1171,4.1001,5.064,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,0,2.5936,3.6749,5.0529,-999,-999,-999,-999,-999,-999,1,0.5
"2596",60,"JQ",2,1.4,NA,NA,NA,NA,3,5.17594791659,2,1,1,-1,-999,2.6922,3.2342,4.1811,5.3882,-999,-999,-999,-999,-999,2,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",-1,0,1,0,2.0302,3.083,3.9882,5.2071,6.4415,-999,-999,-999,-999,1,0.5
"2597",61,"JQ",2,1.2,NA,NA,NA,NA,3,4.83607398642,2,1,1,-1,-999,2.6186,3.9576,4.8745,6.2323,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,0,1.7669,2.5984,3.1305,3.6497,4.9802,-999,-999,-999,-999,1,0.5
"2598",62,"JQ",2,1.7,NA,NA,NA,NA,0,4.51905248308,2,1,0,-1,-1,2.1981,3.3824,4.5107,5.2857,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circle",-1,1,1,-999,1.9602,2.8997,3.8529,4.583,5.747,-999,-999,-999,-999,0,0.5
"2599",63,"JQ",2,1.1,NA,NA,NA,NA,3,5.03682324052,2,1,0,1,0,2.2017,3.6634,5.1196,6.4684,-999,-999,-999,-999,-999,0,"circleOrSquare_twoTargets","AH_29May2015_13-14.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diamond",1,0,-1,-999,1.8821,2.7435,3.8388,5.3162,-999,-999,-999,-999,-999,1,0.5
