"","trialnum","subject","numObjects","speed","direction","condition","leftOrRight","offsetXYring0","orderCorrect","trialDurTotal","numTargets","whichIsTarget0","ringToQuery","Direction0","respAdj0","rev0_0","rev0_1","rev0_2","rev0_3","rev0_4","rev0_5","rev0_6","rev0_7","rev0_8","timingBlips","exp","file","Position","Exclusion","correct","chanceRate"
"112",39,"JQ",2,1.9,1,0,1,"[0, 0]",3,5.07937414984,1,1,0,-1,0,1.6128,2.6156,3.5874,5.0691,6.5168,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,1,0.5
"113",40,"JQ",2,2,-1,0,1,"[0, 0]",3,4.40621633902,1,0,0,-1,0,2.0401,2.9653,4.1034,4.7414,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,1,0.5
"114",41,"JQ",2,1.9,-1,1,1,"[5, 0]",3,4.93620563351,1,1,0,1,0,2.2266,3.7207,4.3533,5.021,6.1851,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,1,0.5
"115",42,"JQ",2,2,1,1,1,"[5, 0]",3,4.64157590846,1,0,0,1,0,1.6026,2.4748,3.1932,4.4955,5.5423,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,1,0.5
"116",43,"JQ",2,2,1,2,0,"[-10, 0]",0,4.80767389553,1,0,0,-1,1,1.5144,2.0507,3.0005,3.7991,4.5846,5.7529,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,0,0.5
"117",44,"JQ",2,1.8,-1,0,1,"[0, 0]",3,4.87872557317,1,0,0,-1,0,1.6278,2.4561,3.1104,4.1827,4.8673,6.3493,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,1,0.5
"118",45,"JQ",2,1.8,-1,2,0,"[-10, 0]",0,4.56564406879,1,0,0,-1,-1,2.4722,3.2492,4.4168,5.6612,-999,-999,-999,-999,-999,1,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,0,0.5
"119",46,"JQ",2,1.8,-1,1,0,"[-5, 0]",3,5.01277484936,1,0,0,1,0,2.0628,3.0246,4.0248,5.2992,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,1,0.5
"120",47,"JQ",2,2,-1,2,1,"[10, 0]",3,4.35005753501,1,0,0,1,0,2.2624,2.8849,3.9258,4.7681,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-20.txt",-999,-999,1,0.5
"121",0,"JQ",2,2,1,1,1,"[5, 0]",3,5.09448985648,1,0,0,1,0,1.7537,2.3489,3.6915,4.9202,6.1962,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"122",1,"JQ",2,1.8,-1,0,0,"[0, 0]",3,4.44075814822,1,1,0,1,0,1.8035,3.2998,4.7656,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"123",2,"JQ",2,1.8,1,2,1,"[10, 0]",3,4.38072499962,1,1,0,-1,0,2.3417,3.1324,3.6602,5.1259,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"124",3,"JQ",2,1.65,1,1,0,"[-5, 0]",3,4.9311516658,1,0,0,1,0,2.1134,2.7991,3.6297,4.6916,6.165,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"125",4,"JQ",2,1.65,1,0,1,"[0, 0]",3,4.73667422743,1,0,0,1,0,2.0464,2.8044,3.619,4.377,4.9799,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"126",5,"JQ",2,1.9,-1,1,1,"[5, 0]",3,4.92840946845,1,1,0,1,0,2.0223,3.1953,4.2049,5.4693,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"127",6,"JQ",2,1.8,1,0,1,"[0, 0]",3,4.43896498535,1,1,0,-1,0,1.7639,2.8803,3.6077,4.669,-999,-999,-999,-999,-999,3,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"128",7,"JQ",2,1.8,1,1,1,"[5, 0]",3,4.6353790275,1,1,0,-1,0,2.3088,3.6172,4.8824,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"129",8,"JQ",2,1.9,-1,0,0,"[0, 0]",3,5.03603690053,1,1,0,1,0,2.2105,3.1999,3.8382,4.8113,5.7441,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"130",9,"JQ",2,1.8,-1,1,0,"[-5, 0]",0,4.44956965874,1,1,0,1,1,1.7218,2.7455,3.5589,4.1677,4.9834,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"131",10,"JQ",2,2,-1,0,1,"[0, 0]",3,4.91264592749,1,0,0,-1,0,2.4281,3.3011,3.9223,5.3201,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"132",11,"JQ",2,1.9,1,1,1,"[5, 0]",3,4.43788012865,1,1,0,1,0,2.3883,3.2515,4.1164,5.2147,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"133",12,"JQ",2,1.8,1,1,0,"[-5, 0]",3,4.98466117699,1,1,0,1,0,2.1256,3.4574,4.4608,5.9211,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"134",13,"JQ",2,2,-1,2,0,"[-10, 0]",3,4.37010240636,1,0,0,1,0,2.1749,3.1308,3.6385,4.9285,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"135",14,"JQ",2,1.65,-1,2,1,"[10, 0]",3,4.30131544115,1,0,0,1,0,2.0154,3.0317,4.4655,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"136",15,"JQ",2,2,1,1,0,"[-5, 0]",0,4.97622482578,1,0,0,1,1,1.5458,2.1151,3.0784,3.8515,5.2649,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"137",16,"JQ",2,2,1,0,1,"[0, 0]",3,4.40963311452,1,0,0,1,0,1.8491,2.3536,3.0718,4.0344,4.8871,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"138",17,"JQ",2,1.9,1,1,0,"[-5, 0]",3,4.70345937106,1,1,0,-1,0,1.6545,3.0229,3.7825,5.1447,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"139",18,"JQ",2,2,-1,0,0,"[0, 0]",3,4.84817735893,1,0,0,1,0,1.8057,2.4227,3.4036,4.7252,5.5702,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"140",19,"JQ",2,1.9,-1,2,1,"[10, 0]",3,4.87833944031,1,1,0,-1,0,2.4764,2.9834,4.0188,4.9091,6.2937,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"141",20,"JQ",2,1.8,1,0,0,"[0, 0]",3,4.30391190387,1,1,0,1,0,2.1018,3.3153,4.0509,4.8083,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"142",21,"JQ",2,2,1,2,1,"[10, 0]",3,4.36499634385,1,0,0,1,0,1.6705,2.5655,3.5468,4.9373,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"143",22,"JQ",2,1.65,-1,2,0,"[-10, 0]",0,4.44053148919,1,0,0,-1,-1,1.8441,2.4443,3.5545,4.9762,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"144",23,"JQ",2,1.65,-1,0,1,"[0, 0]",3,5.04283283686,1,0,0,1,0,2.0129,2.7641,4.2217,5.6876,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"145",24,"JQ",2,1.65,-1,1,0,"[-5, 0]",0,4.98314483342,1,0,0,1,1,2.351,3.1622,4.599,5.7438,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"146",25,"JQ",2,1.9,1,2,1,"[10, 0]",3,4.45432345549,1,1,0,1,0,1.5327,2.9487,4.3677,5.8543,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"147",26,"JQ",2,1.65,-1,1,1,"[5, 0]",3,5.04494612707,1,0,0,1,0,2.0166,3.0546,4.0007,4.7072,5.5831,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"148",27,"JQ",2,1.9,-1,0,1,"[0, 0]",3,4.34891512411,1,1,0,-1,0,2.2333,3.1824,4.5183,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"149",28,"JQ",2,1.65,-1,0,0,"[0, 0]",3,4.44009588452,1,0,0,-1,0,2.0315,3.2684,4.4513,5.3682,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"150",29,"JQ",2,1.65,1,1,1,"[5, 0]",3,4.76464878669,1,0,0,1,0,1.7018,3.0118,3.7077,5.164,-999,-999,-999,-999,-999,1,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"151",30,"JQ",2,1.9,1,2,0,"[-10, 0]",3,4.49287438669,1,1,0,-1,0,2.1912,2.737,3.7143,5.1182,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"152",31,"JQ",2,1.9,-1,2,0,"[-10, 0]",0,4.67751945119,1,1,0,-1,1,1.8674,3.2304,4.1542,5.198,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"153",32,"JQ",2,1.9,1,0,0,"[0, 0]",3,4.45516772802,1,1,0,-1,0,1.6242,2.3611,3.5073,4.0727,5.3219,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"154",33,"JQ",2,1.65,1,2,0,"[-10, 0]",3,4.85818877938,1,0,0,-1,0,1.5081,2.6452,4.0975,5.1407,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"155",34,"JQ",2,1.8,-1,2,1,"[10, 0]",3,4.96900422999,1,1,0,1,0,1.9405,2.6562,3.6117,4.5736,5.5294,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"156",35,"JQ",2,1.65,1,2,1,"[10, 0]",3,4.9223691789,1,0,0,1,0,1.6537,2.3824,3.1619,4.588,5.8456,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"157",36,"JQ",2,2,1,2,0,"[-10, 0]",0,4.73818556976,1,0,0,-1,1,2.1494,2.9647,4.3892,5.298,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"158",37,"JQ",2,1.8,-1,2,0,"[-10, 0]",3,4.62200569423,1,1,0,1,0,1.6062,2.4505,3.7136,4.4804,5.1121,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"159",38,"JQ",2,1.8,-1,1,1,"[5, 0]",3,5.07150575833,1,1,0,-1,0,1.9584,2.9032,3.5306,4.6696,6.0446,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"160",39,"JQ",2,2,-1,1,1,"[5, 0]",0,5.01281531239,1,0,0,1,-1,1.7748,2.3186,3.4527,4.1588,5.1707,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"161",40,"JQ",2,1.8,1,2,0,"[-10, 0]",0,4.47822986308,1,1,0,-1,-1,1.5576,3.0227,4.0754,4.8013,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"162",41,"JQ",2,1.8,-1,0,1,"[0, 0]",3,4.75999458235,1,1,0,1,0,2.3535,3.4051,4.5419,5.1402,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"163",42,"JQ",2,1.65,1,0,0,"[0, 0]",3,4.86598732163,1,0,0,1,0,1.6372,2.3837,3.2611,4.5383,5.3479,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"164",43,"JQ",2,2,-1,2,1,"[10, 0]",3,4.39247112503,1,0,0,1,0,2.3715,2.9132,4.4098,5.1988,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"165",44,"JQ",2,1.9,-1,1,0,"[-5, 0]",3,4.65609209174,1,1,0,-1,0,1.7954,2.6285,3.6462,4.977,-999,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"166",45,"JQ",2,1.9,1,0,1,"[0, 0]",3,5.06989490421,1,1,0,1,0,1.9239,2.4791,3.5674,4.217,5.3129,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"167",46,"JQ",2,2,1,0,0,"[0, 0]",3,4.47568981842,1,0,0,-1,0,1.725,2.6782,3.7599,4.4461,5.6155,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,1,0.5
"168",47,"JQ",2,2,-1,1,0,"[-5, 0]",0,5.05652462774,1,0,0,-1,1,2.0644,3.0254,3.7633,4.9178,5.5154,-999,-999,-999,-999,0,"offCenter","AH_24Mar2015_17-27.txt",-999,-999,0,0.5
"169",0,"JQ",2,1.9,-1,2,0,"[-10, 0]",0,4.66874083053,1,1,0,1,-1,1.9057,3.1028,4.5239,5.7004,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,0,0.5
"170",1,"JQ",2,2,1,1,0,"[-5, 0]",3,4.77525399503,1,0,0,-1,0,1.7448,2.4852,3.3476,4.7954,5.6291,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"171",2,"JQ",2,2,-1,1,0,"[-5, 0]",3,4.59732262429,1,0,0,1,0,2.4717,3.5991,4.7012,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"172",3,"JQ",2,2,-1,0,1,"[0, 0]",3,4.88733209712,1,0,0,-1,0,1.9714,2.6627,3.1751,4.3156,5.7525,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"173",4,"JQ",2,1.65,-1,1,1,"[5, 0]",3,4.93271550628,1,1,0,-1,0,2.4262,3.2883,3.8284,5.0644,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"174",5,"JQ",2,2,1,2,0,"[-10, 0]",0,4.56615390817,1,0,0,1,1,2.4144,3.7476,4.9988,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,0,0.5
"175",6,"JQ",2,1.9,1,1,0,"[-5, 0]",3,4.37423168519,1,1,0,1,0,2.427,3.331,3.9383,4.4994,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"176",7,"JQ",2,1.8,-1,1,1,"[5, 0]",3,4.85857767225,1,0,0,-1,0,2.199,3.1854,4.4679,5.4063,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"177",8,"JQ",2,1.65,1,1,0,"[-5, 0]",3,4.61549661106,1,1,0,-1,0,1.876,3.0662,4.373,4.9803,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"178",9,"JQ",2,1.8,1,1,0,"[-5, 0]",3,4.35227465597,1,0,0,-1,0,1.9389,2.9612,4.3807,5.7953,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"179",10,"JQ",2,1.9,-1,0,1,"[0, 0]",3,4.88892497245,1,1,0,1,0,2.4053,3.7674,4.8293,5.5054,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"180",11,"JQ",2,1.8,-1,1,0,"[-5, 0]",3,4.40709458761,1,0,0,1,0,1.7969,2.7168,3.6356,5.0233,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"181",12,"JQ",2,1.9,-1,1,1,"[5, 0]",3,4.67611053419,1,1,0,-1,0,2.3906,3.1852,4.162,5.2302,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"182",13,"JQ",2,2,-1,1,1,"[5, 0]",3,4.95724353039,1,0,0,-1,0,1.7395,2.3168,2.9678,4.2716,4.959,6.3286,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"183",14,"JQ",2,1.65,1,2,0,"[-10, 0]",3,4.90336584216,1,1,0,1,0,2.3467,3.8389,4.3656,4.9366,6.3884,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"184",15,"JQ",2,1.9,-1,1,0,"[-5, 0]",3,5.09159702314,1,1,0,1,0,1.6957,2.8189,3.6788,4.4624,5.1579,6.2117,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"185",16,"JQ",2,1.9,1,2,1,"[10, 0]",3,5.04955534202,1,1,0,-1,0,2.2593,3.4641,4.4227,5.8607,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"186",17,"JQ",2,1.8,-1,2,1,"[10, 0]",3,4.88738374795,1,0,0,-1,0,1.5428,2.8617,4.3517,5.6901,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"187",18,"JQ",2,1.8,1,0,1,"[0, 0]",3,4.97584622488,1,0,0,-1,0,2.2415,2.7624,3.7753,5.2382,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"188",19,"JQ",2,1.65,1,2,1,"[10, 0]",3,4.75230399218,1,1,0,-1,0,1.9383,2.8384,3.6478,4.9327,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"189",20,"JQ",2,1.8,-1,0,0,"[0, 0]",3,4.93403522647,1,0,0,-1,0,2.2953,3.5689,4.909,5.854,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"190",21,"JQ",2,1.9,1,0,1,"[0, 0]",3,4.75926749255,1,1,0,-1,0,2.4644,3.7901,4.993,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"191",22,"JQ",2,1.65,-1,0,0,"[0, 0]",3,4.51709436474,1,1,0,-1,0,2.3972,3.0538,3.7755,5.1316,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"192",23,"JQ",2,1.8,1,1,1,"[5, 0]",3,4.95809801006,1,0,0,1,0,2.2738,3.427,4.9175,5.6394,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"193",24,"JQ",2,2,1,1,1,"[5, 0]",3,4.53403577598,1,0,0,1,0,2.2998,2.9942,3.5574,4.28,5.411,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"194",25,"JQ",2,1.65,1,0,1,"[0, 0]",3,4.71081706645,1,1,0,1,0,1.907,3.3807,4.7208,5.806,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"195",26,"JQ",2,1.65,1,1,1,"[5, 0]",3,4.63129070654,1,1,0,-1,0,1.8491,2.9769,3.8981,4.5343,5.8408,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"196",27,"JQ",2,1.8,1,0,0,"[0, 0]",3,4.34263126421,1,0,0,-1,0,2.3105,3.4231,4.5521,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"197",28,"JQ",2,2,1,2,1,"[10, 0]",3,4.79626114621,1,0,0,-1,0,2.4208,3.3932,3.9663,5.0632,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"198",29,"JQ",2,2,1,0,0,"[0, 0]",3,4.769418474,1,0,0,-1,0,1.5972,2.9106,4.1312,5.0318,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"199",30,"JQ",2,1.9,-1,2,1,"[10, 0]",3,4.36903417069,1,1,0,-1,0,2.2294,2.8755,3.4724,4.1446,5.0544,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"200",31,"JQ",2,2,-1,0,0,"[0, 0]",3,4.78463324016,1,0,0,-1,0,2.0768,3.556,5.0165,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"201",32,"JQ",2,1.65,-1,0,1,"[0, 0]",3,4.64309649334,1,1,0,1,0,2.004,3.0749,4.1277,5.568,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"202",33,"JQ",2,1.65,1,0,0,"[0, 0]",3,4.87644006405,1,1,0,1,0,1.6314,2.1747,3.5598,4.9532,5.8196,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"203",34,"JQ",2,2,1,0,1,"[0, 0]",3,4.80719101753,1,0,0,1,0,1.7291,2.4447,3.1885,4.2022,5.0296,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"204",35,"JQ",2,2,-1,2,1,"[10, 0]",3,4.51053036788,1,0,0,-1,0,1.5379,2.1806,3.1444,4.2983,5.4014,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"205",36,"JQ",2,1.65,-1,1,0,"[-5, 0]",3,4.81508972949,1,1,0,-1,0,1.7885,3.1688,4.3135,5.5296,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"206",37,"JQ",2,1.8,-1,2,0,"[-10, 0]",3,4.70783285497,1,0,0,1,0,2.2822,3.068,4.0127,5.2907,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"207",38,"JQ",2,2,-1,2,0,"[-10, 0]",0,4.6827061168,1,0,0,-1,1,2.2262,3.6295,4.9136,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,0,0.5
"208",39,"JQ",2,1.9,1,2,0,"[-10, 0]",3,4.43989226828,1,1,0,1,0,2.0221,2.6842,3.7984,4.6427,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"209",40,"JQ",2,1.8,1,2,0,"[-10, 0]",3,4.5082251114,1,0,0,1,0,2.2913,3.3058,4.2771,5.0608,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"210",41,"JQ",2,1.8,-1,0,1,"[0, 0]",3,4.51787762891,1,0,0,-1,0,1.8935,2.6353,3.1719,4.1882,4.9538,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"211",42,"JQ",2,1.9,1,1,1,"[5, 0]",3,4.68460230787,1,1,0,1,0,2.0724,3.2186,4.1082,5.3443,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"212",43,"JQ",2,1.8,1,2,1,"[10, 0]",3,4.57919905573,1,0,0,-1,0,1.6621,3.133,4.5806,5.5326,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"213",44,"JQ",2,1.65,-1,2,0,"[-10, 0]",3,4.55826736859,1,1,0,-1,0,2.0449,2.6757,3.577,4.6397,5.8099,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"214",45,"JQ",2,1.9,-1,0,0,"[0, 0]",3,4.75066327491,1,1,0,1,0,1.9783,2.8252,3.8139,4.7865,6.0123,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"215",46,"JQ",2,1.65,-1,2,1,"[10, 0]",3,4.96819072888,1,1,0,1,0,1.7757,2.3289,3.7732,4.5955,5.6729,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"216",47,"JQ",2,1.9,1,0,0,"[0, 0]",3,4.90869705593,1,1,0,1,0,2.0352,3.1004,3.8986,4.98,5.8235,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_13-38.txt",-999,-999,1,0.5
"217",0,"JQ",2,1.8,-1,0,0,"[0, 0]",3,4.41099078788,1,0,0,-1,0,1.5992,2.7362,4.0463,5.056,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,1,0.5
"218",1,"JQ",2,2,-1,1,0,"[-5, 0]",3,4.38479281298,1,0,0,-1,0,2.1861,2.9034,3.4891,4.326,5.4912,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,1,0.5
"219",2,"JQ",2,2.1,-1,1,1,"[5, 0]",3,4.94808155086,1,1,0,-1,0,2.2638,3.2004,3.8934,4.6337,5.5348,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,1,0.5
"220",3,"JQ",2,2.1,1,1,0,"[-5, 0]",0,4.64557992375,1,1,0,1,-1,2.2774,3.5752,4.9281,-999,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,0,0.5
"221",4,"JQ",2,1.9,1,2,1,"[10, 0]",3,4.98693879896,1,1,0,1,0,2.4622,3.1404,4.1288,5.4521,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,1,0.5
"222",5,"JQ",2,2,1,0,1,"[0, 0]",3,4.44224238385,1,0,0,-1,0,1.6838,3.0884,4.2165,4.7702,-999,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,1,0.5
"223",6,"JQ",2,2,-1,2,0,"[-10, 0]",3,4.4264949047,1,0,0,-1,0,1.8683,2.6231,3.5982,4.3419,5.4115,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,1,0.5
"224",7,"JQ",2,2.1,-1,0,0,"[0, 0]",3,4.96947644263,1,1,0,1,0,2.0298,2.9195,4.3955,4.9572,6.3582,-999,-999,-999,-999,0,"offCenter","AH_25Mar2015_15-11.txt",-999,-999,1,0.5
